in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
0.8,1,0,0.020835,719.175355,0.010417,89.94992,0.146833,0.073417,False,dy_40.8_dx_01_dy_00.png
1.2,1,0,0.015458,770.605945,0.007729,97.876464,0.0844,0.0422,False,dy_41.2_dx_01_dy_00.png
1.6,1,0,0.012876,828.90919,0.006438,94.840769,0.072698,0.036349,False,dy_41.6_dx_01_dy_00.png
2,1,0,0.011696,892.420341,0.005848,119.043948,0.054669,0.027334,False,dy_42_dx_01_dy_00.png
-2,-1,0.5,0.010203,1064.247515,0.005101,87.699183,0.327076,0.163538,False,dy_4-2_dx_0-1_dy_00.5.png
-1.6,-1,0.5,0.012878,998.36307,0.006439,68.61961,0.350668,0.175334,False,dy_4-1.6_dx_0-1_dy_00.5.png
-1.2,-1,0.5,0.01919,945.010939,0.009595,80.676285,0.374962,0.187481,False,dy_4-1.2_dx_0-1_dy_00.5.png
-0.8,-1,0.5,0.038434,907.638965,0.019217,58.483852,0.552434,0.276217,False,dy_4-0.8_dx_0-1_dy_00.5.png
-0.4,-1,0.5,0.130638,889.376653,0.065319,64.082218,0.818346,0.409173,False,dy_4-0.4_dx_0-1_dy_00.5.png
0,-1,0.5,0.173051,892.020347,0.086526,165.748996,0.952332,0.476166,False,dy_40_dx_0-1_dy_00.5.png
0.4,-1,0.5,0.044149,915.297957,0.022074,141.994118,0.334201,0.1671,False,dy_40.4_dx_0-1_dy_00.5.png
0.8,-1,0.5,0.019661,956.987182,0.009831,109.929771,0.141479,0.070739,False,dy_40.8_dx_0-1_dy_00.5.png
1.2,-1,0.5,0.01257,1013.788864,0.006285,107.473128,0.091992,0.045996,False,dy_41.2_dx_0-1_dy_00.5.png
1.6,-1,0.5,0.009818,1082.304283,0.004909,117.898598,0.068502,0.034251,False,dy_41.6_dx_0-1_dy_00.5.png
2,-1,0.5,0.008615,1159.622452,0.004308,129.865776,0.058754,0.029377,False,dy_42_dx_0-1_dy_00.5.png
-2,-0.8,0.5,0.008825,1020.960968,0.004412,64.379241,0.304517,0.152258,False,dy_4-2_dx_0-0.8_dy_00.5.png
-1.6,-0.8,0.5,0.011257,952.88574,0.005628,70.242953,0.3739,0.18695,False,dy_4-1.6_dx_0-0.8_dy_00.5.png
-1.2,-0.8,0.5,0.017397,897.548642,0.008699,72.349877,0.436762,0.218381,False,dy_4-1.2_dx_0-0.8_dy_00.5.png
-0.8,-0.8,0.5,0.036912,858.830136,0.018456,61.47856,0.548565,0.274282,False,dy_4-0.8_dx_0-0.8_dy_00.5.png
-0.4,-0.8,0.5,0.127893,840.271907,0.063946,62.798217,0.817567,0.408783,False,dy_4-0.4_dx_0-0.8_dy_00.5.png
0,-0.8,0.5,0.143631,843.775348,0.071815,138.646609,0.856896,0.428448,False,dy_40_dx_0-0.8_dy_00.5.png
0.4,-0.8,0.5,0.041031,868.777929,0.020516,132.042776,0.337,0.1685,True,dy_40.4_dx_0-0.8_dy_00.5.png
0.8,-0.8,0.5,0.019313,912.601282,0.009657,102.380531,0.143223,0.071611,False,dy_40.8_dx_0-0.8_dy_00.5.png
1.2,-0.8,0.5,0.012681,971.580078,0.00634,99.441024,0.093698,0.046849,False,dy_41.2_dx_0-0.8_dy_00.5.png
1.6,-0.8,0.5,0.010049,1042.115745,0.005025,109.284157,0.070084,0.035042,False,dy_41.6_dx_0-0.8_dy_00.5.png
2,-0.8,0.5,0.008889,1121.222821,0.004445,120.588516,0.060388,0.030194,False,dy_42_dx_0-0.8_dy_00.5.png
-2,-0.6,0.5,0.007899,987.231582,0.00395,41.909454,0.294494,0.147247,False,dy_4-2_dx_0-0.6_dy_00.5.png
-1.6,-0.6,0.5,0.009746,916.716134,0.004873,50.903991,0.350576,0.175288,False,dy_4-1.6_dx_0-0.6_dy_00.5.png
-1.2,-0.6,0.5,0.015206,859.062189,0.007603,59.888914,0.401187,0.200593,False,dy_4-1.2_dx_0-0.6_dy_00.5.png
-0.8,-0.6,0.5,0.034694,818.705415,0.017347,65.494027,0.527642,0.263821,False,dy_4-0.8_dx_0-0.6_dy_00.5.png
-0.4,-0.6,0.5,0.124195,799.77918,0.062097,61.663204,0.816444,0.408222,False,dy_4-0.4_dx_0-0.6_dy_00.5.png
0,-0.6,0.5,0.118849,804.34368,0.059425,105.442012,0.803315,0.401658,False,dy_40_dx_0-0.6_dy_00.5.png
0.4,-0.6,0.5,0.038594,831.404968,0.019297,141.79765,0.307101,0.15355,False,dy_40.4_dx_0-0.6_dy_00.5.png
0.8,-0.6,0.5,0.019311,877.661449,0.009656,101.015893,0.144412,0.072206,False,dy_40.8_dx_0-0.6_dy_00.5.png
1.2,-0.6,0.5,0.013036,939.012152,0.006518,98.213008,0.094802,0.047401,False,dy_41.2_dx_0-0.6_dy_00.5.png
1.6,-0.6,0.5,0.010482,1011.664859,0.005241,108.178082,0.071044,0.035522,False,dy_41.6_dx_0-0.6_dy_00.5.png
2,-0.6,0.5,0.00935,1092.589219,0.004675,133.820967,0.053521,0.02676,False,dy_42_dx_0-0.6_dy_00.5.png
-2,-0.4,0.5,0.0079,959.956599,0.00395,19.188503,0.357319,0.178659,False,dy_4-2_dx_0-0.4_dy_00.5.png
-1.6,-0.4,0.5,0.009023,886.74171,0.004512,27.472408,0.321442,0.160721,False,dy_4-1.6_dx_0-0.4_dy_00.5.png
-1.2,-0.4,0.5,0.01313,826.371834,0.006565,48.906883,0.392644,0.196322,False,dy_4-1.2_dx_0-0.4_dy_00.5.png
-0.8,-0.4,0.5,0.031535,783.986382,0.015768,66.560844,0.582884,0.291442,False,dy_4-0.8_dx_0-0.4_dy_00.5.png
-0.4,-0.4,0.5,0.119049,764.590436,0.059525,64.83399,0.813742,0.406871,False,dy_4-0.4_dx_0-0.4_dy_00.5.png
0,-0.4,0.5,0.098718,770.494891,0.049359,88.374532,0.721658,0.360829,False,dy_40_dx_0-0.4_dy_00.5.png
0.4,-0.4,0.5,0.037002,800.040508,0.018501,134.407911,0.311452,0.155726,False,dy_40.4_dx_0-0.4_dy_00.5.png
0.8,-0.4,0.5,0.01968,849.066055,0.00984,95.588317,0.145717,0.072859,False,dy_40.8_dx_0-0.4_dy_00.5.png
1.2,-0.4,0.5,0.013603,912.973034,0.006801,104.033109,0.083561,0.041781,False,dy_41.2_dx_0-0.4_dy_00.5.png
1.6,-0.4,0.5,0.011057,987.809326,0.005529,101.68417,0.071824,0.035912,False,dy_41.6_dx_0-0.4_dy_00.5.png
2,-0.4,0.5,0.009921,1070.54656,0.00496,126.685968,0.054069,0.027034,False,dy_42_dx_0-0.4_dy_00.5.png
-2,-0.2,0.5,0.008735,937.047156,0.004368,19.009303,0.437396,0.192715,False,dy_4-2_dx_0-0.2_dy_00.5.png
-1.6,-0.2,0.5,0.009451,860.885472,0.004725,21.083765,0.394566,0.175272,False,dy_4-1.6_dx_0-0.2_dy_00.5.png
-1.2,-0.2,0.5,0.012105,797.329571,0.006053,29.753753,0.38377,0.191885,False,dy_4-1.2_dx_0-0.2_dy_00.5.png
-0.8,-0.2,0.5,0.027465,752.381903,0.013733,59.064472,0.490442,0.245221,False,dy_4-0.8_dx_0-0.2_dy_00.5.png
-0.4,-0.2,0.5,0.111765,732.366448,0.055882,71.915171,0.808004,0.404002,False,dy_4-0.4_dx_0-0.2_dy_00.5.png
0,-0.2,0.5,0.083331,740.011094,0.041666,72.68706,0.690765,0.345382,False,dy_40_dx_0-0.2_dy_00.5.png
0.4,-0.2,0.5,0.036451,772.584944,0.018226,121.043238,0.34182,0.17091,True,dy_40.4_dx_0-0.2_dy_00.5.png
0.8,-0.2,0.5,0.020437,824.739297,0.010218,94.743906,0.146704,0.073352,False,dy_40.8_dx_0-0.2_dy_00.5.png
1.2,-0.2,0.5,0.014342,891.353021,0.007171,99.498523,0.084149,0.042075,False,dy_41.2_dx_0-0.2_dy_00.5.png
1.6,-0.2,0.5,0.01172,968.391345,0.00586,101.043661,0.072321,0.036161,False,dy_41.6_dx_0-0.2_dy_00.5.png
2,-0.2,0.5,0.010542,1052.893674,0.005271,121.051195,0.054437,0.027219,False,dy_42_dx_0-0.2_dy_00.5.png
-2,0,0.5,0.00995,917.535327,0.004949,21.655467,0.399655,0.191579,False,dy_4-2_dx_00_dy_00.5.png
-1.6,0,0.5,0.010643,838.231436,0.005321,19.892514,0.419574,0.207247,False,dy_4-1.6_dx_00_dy_00.5.png
-1.2,0,0.5,0.012628,770.962339,0.006314,21.117686,0.472952,0.211732,False,dy_4-1.2_dx_00_dy_00.5.png
-0.8,0,0.5,0.023427,722.709511,0.011714,49.430044,0.468293,0.234146,False,dy_4-0.8_dx_00_dy_00.5.png
-0.4,0,0.5,0.101529,701.841555,0.050765,88.701818,0.873955,0.436977,False,dy_4-0.4_dx_00_dy_00.5.png
0,0,0.5,0.0728,711.825281,0.0364,54.671989,0.713908,0.356954,False,dy_40_dx_00_dy_00.5.png
0.4,0,0.5,0.037106,748.114334,0.018553,115.963321,0.346695,0.173348,True,dy_40.4_dx_00_dy_00.5.png
0.8,0,0.5,0.021565,803.746056,0.010782,90.98665,0.147738,0.073869,False,dy_40.8_dx_00_dy_00.5.png
1.2,0,0.5,0.015204,873.146921,0.007602,99.052606,0.084548,0.042274,False,dy_41.2_dx_00_dy_00.5.png
1.6,0,0.5,0.012419,952.335954,0.006209,96.238238,0.072735,0.036367,False,dy_41.6_dx_00_dy_00.5.png
2,0,0.5,0.011164,1038.501471,0.005582,120.712434,0.05466,0.02733,False,dy_42_dx_00_dy_00.5.png
-2,0.2,0.5,0.011104,901.111678,0.005496,20.657787,0.357345,0.171804,False,dy_4-2_dx_00.2_dy_00.5.png
-1.6,0.2,0.5,0.012181,818.588003,0.005994,20.179726,0.406502,0.18719,False,dy_4-1.6_dx_00.2_dy_00.5.png
-1.2,0.2,0.5,0.014167,747.079936,0.007083,22.188665,0.512575,0.233906,False,dy_4-1.2_dx_00.2_dy_00.5.png
-0.8,0.2,0.5,0.021356,694.478275,0.010678,32.459894,0.485219,0.24261,False,dy_4-0.8_dx_00.2_dy_00.5.png
-0.4,0.2,0.5,0.087895,672.368921,0.043947,97.682179,0.888975,0.444488,True,dy_4-0.4_dx_00.2_dy_00.5.png
0,0.2,0.5,0.067226,685.632481,0.033613,48.148188,0.667734,0.333867,False,dy_40_dx_00.2_dy_00.5.png
0.4,0.2,0.5,0.039062,726.466625,0.019531,124.629125,0.317552,0.158776,False,dy_40.4_dx_00.2_dy_00.5.png
0.8,0.2,0.5,0.023003,785.838882,0.011502,90.530172,0.148548,0.074274,False,dy_40.8_dx_00.2_dy_00.5.png
1.2,0.2,0.5,0.016128,857.987134,0.008064,98.673319,0.084881,0.04244,False,dy_41.2_dx_00.2_dy_00.5.png
1.6,0.2,0.5,0.013109,939.182562,0.006554,95.915323,0.073012,0.036506,False,dy_41.6_dx_00.2_dy_00.5.png
2,0.2,0.5,0.011751,1026.846035,0.005876,120.431606,0.054828,0.027414,False,dy_42_dx_00.2_dy_00.5.png
-2,0.4,0.5,0.01188,887.810168,0.00594,20.537139,0.353928,0.175493,False,dy_4-2_dx_00.4_dy_00.5.png
-1.6,0.4,0.5,0.013204,802.200496,0.006576,18.581335,0.408949,0.201052,False,dy_4-1.6_dx_00.4_dy_00.5.png
-1.2,0.4,0.5,0.016033,726.082551,0.00795,19.207684,0.486611,0.243305,False,dy_4-1.2_dx_00.4_dy_00.5.png
-0.8,0.4,0.5,0.022222,667.700464,0.011111,24.530055,0.567662,0.283831,False,dy_4-0.8_dx_00.4_dy_00.5.png
-0.4,0.4,0.5,0.072156,643.637621,0.036078,85.204499,0.787918,0.393959,True,dy_4-0.4_dx_00.4_dy_00.5.png
0,0.4,0.5,0.066693,661.737666,0.033346,44.998819,0.630005,0.315002,False,dy_40_dx_00.4_dy_00.5.png
0.4,0.4,0.5,0.042317,707.993232,0.021159,122.248098,0.333612,0.166806,False,dy_40.4_dx_00.4_dy_00.5.png
0.8,0.4,0.5,0.02466,771.15057,0.01233,88.04554,0.149338,0.074669,False,dy_40.8_dx_00.4_dy_00.5.png
1.2,0.4,0.5,0.017057,845.827137,0.008528,95.713878,0.085178,0.042589,False,dy_41.2_dx_00.4_dy_00.5.png
1.6,0.4,0.5,0.013757,928.771687,0.006879,92.44408,0.073251,0.036625,False,dy_41.6_dx_00.4_dy_00.5.png
2,0.4,0.5,0.012283,1017.699274,0.006142,116.426544,0.054969,0.027485,False,dy_42_dx_00.4_dy_00.5.png
-2,0.6,0.5,0.012558,877.827154,0.006279,20.44659,0.356088,0.178044,False,dy_4-2_dx_00.6_dy_00.5.png
-1.6,0.6,0.5,0.014059,789.580874,0.007029,18.466871,0.409361,0.20468,False,dy_4-1.6_dx_00.6_dy_00.5.png
-1.2,0.6,0.5,0.01739,708.949198,0.008695,23.687537,0.389775,0.190993,False,dy_4-1.2_dx_00.6_dy_00.5.png
-0.8,0.6,0.5,0.024813,643.077583,0.012406,25.38367,0.566668,0.281069,False,dy_4-0.8_dx_00.6_dy_00.5.png
-0.4,0.6,0.5,0.058918,615.596324,0.029459,59.774029,0.783426,0.391713,True,dy_4-0.4_dx_00.6_dy_00.5.png
0,0.6,0.5,0.071272,641.207842,0.035636,37.951132,0.713107,0.356554,False,dy_40_dx_00.6_dy_00.5.png
0.4,0.6,0.5,0.046763,693.435939,0.023381,119.219969,0.34003,0.170015,False,dy_40.4_dx_00.6_dy_00.5.png
0.8,0.6,0.5,0.026427,760.011591,0.013213,87.864619,0.149944,0.074972,False,dy_40.8_dx_00.6_dy_00.5.png
1.2,0.6,0.5,0.017946,836.766011,0.008973,95.568849,0.085389,0.042695,False,dy_41.2_dx_00.6_dy_00.5.png
1.6,0.6,0.5,0.014345,921.080029,0.007173,92.322706,0.073412,0.036706,False,dy_41.6_dx_00.6_dy_00.5.png
2,0.6,0.5,0.012752,1010.97051,0.006376,116.321803,0.055062,0.027531,False,dy_42_dx_00.6_dy_00.5.png
-2,0.8,0.5,0.013068,871.397676,0.006534,20.388273,0.35966,0.17983,False,dy_4-2_dx_00.8_dy_00.5.png
-1.6,0.8,0.5,0.01474,781.344242,0.00737,18.392163,0.414367,0.207184,False,dy_4-1.6_dx_00.8_dy_00.5.png
-1.2,0.8,0.5,0.01854,697.208029,0.00927,21.711636,0.401435,0.200717,False,dy_4-1.2_dx_00.8_dy_00.5.png
-0.8,0.8,0.5,0.027538,623.012396,0.013769,24.917254,0.596399,0.298199,False,dy_4-0.8_dx_00.8_dy_00.5.png
-0.4,0.8,0.5,0.05389,588.834562,0.026945,43.819519,0.815061,0.40753,False,dy_4-0.4_dx_00.8_dy_00.5.png
0,0.8,0.5,0.081039,626.260897,0.040519,40.844332,0.691896,0.345948,False,dy_40_dx_00.8_dy_00.5.png
0.4,0.8,0.5,0.052196,683.772502,0.026098,118.969547,0.342583,0.171292,False,dy_40.4_dx_00.8_dy_00.5.png
0.8,0.8,0.5,0.028204,752.805922,0.014102,87.749243,0.150462,0.075231,False,dy_40.8_dx_00.8_dy_00.5.png
1.2,0.8,0.5,0.018765,830.940439,0.009382,95.477312,0.085562,0.042781,False,dy_41.2_dx_00.8_dy_00.5.png
1.6,0.8,0.5,0.014864,916.130921,0.007432,92.246308,0.073541,0.036771,False,dy_41.6_dx_00.8_dy_00.5.png
2,0.8,0.5,0.013156,1006.62541,0.006578,116.255838,0.055135,0.027567,False,dy_42_dx_00.8_dy_00.5.png
-2,1,0.5,0.013523,766.735711,0.006761,19.438958,0.362682,0.181341,False,dy_4-2_dx_01_dy_00.5.png
-1.6,1,0.5,0.015318,703.22456,0.007659,17.683594,0.418352,0.209176,False,dy_4-1.6_dx_01_dy_00.5.png
-1.2,1,0.5,0.019465,644.921315,0.009732,21.23738,0.405175,0.202587,False,dy_4-1.2_dx_01_dy_00.5.png
-0.8,1,0.5,0.029733,593.490725,0.014866,24.92667,0.617857,0.308928,False,dy_4-0.8_dx_01_dy_00.5.png
-0.4,1,0.5,0.057667,564.335888,0.028833,37.632176,0.848083,0.424042,False,dy_4-0.4_dx_01_dy_00.5.png
0,1,0.5,0.097464,586.140651,0.048732,39.834907,0.820549,0.410275,False,dy_40_dx_01_dy_00.5.png
0.4,1,0.5,0.059218,618.714501,0.029609,117.158742,0.34494,0.17247,False,dy_40.4_dx_01_dy_00.5.png
0.8,1,0.5,0.030228,661.463991,0.015114,86.178812,0.150935,0.075467,False,dy_40.8_dx_01_dy_00.5.png
1.2,1,0.5,0.019667,712.894581,0.009834,93.445612,0.085718,0.042859,False,dy_41.2_dx_01_dy_00.5.png
1.6,1,0.5,0.015438,771.197825,0.007719,89.750173,0.073658,0.036829,False,dy_41.6_dx_01_dy_00.5.png
2,1,0.5,0.013613,834.708977,0.006806,113.293607,0.055201,0.027601,False,dy_42_dx_01_dy_00.5.png
-2,-1,1.0,0.015547,656.407921,0.007774,18.438252,0.374458,0.187229,False,dy_4-2_dx_0-1_dy_01.0.png
-1.6,-1,1.0,0.018031,620.086076,0.009016,16.929504,0.43445,0.217225,False,dy_4-1.6_dx_0-1_dy_01.0.png
-1.2,-1,1.0,0.024185,588.972138,0.012093,20.729905,0.420599,0.2103,False,dy_4-1.2_dx_0-1_dy_01.0.png
-0.8,-1,1.0,0.042747,564.730854,0.021374,24.804162,0.562819,0.281409,False,dy_4-0.8_dx_0-1_dy_01.0.png
-0.4,-1,1.0,0.142963,549.17067,0.071482,43.514805,0.983146,0.491573,False,dy_4-0.4_dx_0-1_dy_01.0.png
0,-1,1.0,6.66691,543.786126,3.333455,682.632357,1.718045,0.859022,False,dy_40_dx_0-1_dy_01.0.png
0.4,-1,1.0,0.142963,549.17067,0.071482,128.533527,0.318911,0.159455,False,dy_40.4_dx_0-1_dy_01.0.png
0.8,-1,1.0,0.042747,564.730854,0.021374,96.183805,0.13406,0.06703,False,dy_40.8_dx_0-1_dy_01.0.png
1.2,-1,1.0,0.024185,588.972138,0.012093,91.373685,0.086381,0.043191,False,dy_41.2_dx_0-1_dy_01.0.png
1.6,-1,1.0,0.018031,620.086076,0.009016,100.097892,0.064353,0.032176,False,dy_41.6_dx_0-1_dy_01.0.png
2,-1,1.0,0.015547,656.407921,0.007774,110.282372,0.05547,0.027735,False,dy_42_dx_0-1_dy_01.0.png
-2,-0.8,1.0,0.050271,1022.202626,0.006357,21.979157,2.22394,0.186554,False,dy_4-2_dx_0-0.8_dy_01.0.png
-1.6,-0.8,1.0,0.053692,947.488679,0.007148,26.009006,1.814637,0.15571,False,dy_4-1.6_dx_0-0.8_dy_01.0.png
-1.2,-0.8,1.0,0.061859,883.069452,0.009071,29.838165,1.861558,0.15747,False,dy_4-1.2_dx_0-0.8_dy_01.0.png
-0.8,-0.8,1.0,0.080036,832.514466,0.014493,55.652936,1.746252,0.169924,False,dy_4-0.8_dx_0-0.8_dy_01.0.png
-0.4,-0.8,1.0,0.133431,799.843689,0.041315,131.061465,1.758535,0.263577,False,dy_4-0.4_dx_0-0.8_dy_01.0.png
0,-0.8,1.0,3.914634,788.489883,1.957317,824.682118,2.094908,1.047454,True,dy_40_dx_0-0.8_dy_01.0.png
0.4,-0.8,1.0,0.133431,799.843689,0.041315,194.977164,0.68023,0.125128,False,dy_40.4_dx_0-0.8_dy_01.0.png
0.8,-0.8,1.0,0.080036,832.514466,0.014493,118.438072,0.660197,0.064303,False,dy_40.8_dx_0-0.8_dy_01.0.png
1.2,-0.8,1.0,0.061859,883.069452,0.009071,100.153985,0.547301,0.042944,False,dy_41.2_dx_0-0.8_dy_01.0.png
1.6,-0.8,1.0,0.053692,947.488679,0.007148,105.976309,0.431368,0.032119,False,dy_41.6_dx_0-0.8_dy_01.0.png
2,-0.8,1.0,0.050271,1022.202626,0.006357,116.823955,0.377267,0.027692,False,dy_42_dx_0-0.8_dy_01.0.png
-2,-0.6,1.0,0.036551,1004.600933,0.007315,21.596465,1.185084,0.187162,False,dy_4-2_dx_0-0.6_dy_01.0.png
-1.6,-0.6,1.0,0.041016,927.697962,0.008384,19.719634,1.354308,0.217135,False,dy_4-1.6_dx_0-0.6_dy_01.0.png
-1.2,-0.6,1.0,0.051828,860.865201,0.01097,23.196055,1.310961,0.21021,False,dy_4-1.2_dx_0-0.6_dy_01.0.png
-0.8,-0.6,1.0,0.080138,807.919403,0.018249,27.456031,1.900957,0.28107,False,dy_4-0.8_dx_0-0.6_dy_01.0.png
-0.4,-0.6,1.0,0.175852,773.379434,0.051071,97.659268,1.724281,0.33287,False,dy_4-0.4_dx_0-0.6_dy_01.0.png
0,-0.6,1.0,3.847966,761.300577,1.923983,759.943602,2.235764,1.117882,True,dy_40_dx_0-0.6_dy_01.0.png
0.4,-0.6,1.0,0.175852,773.379434,0.051071,142.055879,0.940689,0.173217,False,dy_40.4_dx_0-0.6_dy_01.0.png
0.8,-0.6,1.0,0.080138,807.919403,0.018249,86.782331,0.476391,0.076501,False,dy_40.8_dx_0-0.6_dy_01.0.png
1.2,-0.6,1.0,0.051828,860.865201,0.01097,93.839835,0.275407,0.043186,False,dy_41.2_dx_0-0.6_dy_01.0.png
1.6,-0.6,1.0,0.041016,927.697962,0.008384,102.888022,0.209862,0.032174,False,dy_41.6_dx_0-0.6_dy_01.0.png
2,-0.6,1.0,0.036551,1004.600933,0.007315,113.440586,0.184522,0.027733,False,dy_42_dx_0-0.6_dy_01.0.png
-2,-0.4,1.0,0.02769,988.2957,0.007572,21.448572,0.798556,0.187207,False,dy_4-2_dx_0-0.4_dy_01.0.png
-1.6,-0.4,1.0,0.031428,909.112367,0.008738,19.551057,0.907541,0.217196,False,dy_4-1.6_dx_0-0.4_dy_01.0.png
-1.2,-0.4,1.0,0.040734,839.645156,0.011591,23.003583,0.866189,0.210272,False,dy_4-1.2_dx_0-0.4_dy_01.0.png
-0.8,-0.4,1.0,0.067279,783.93805,0.019881,26.792436,1.133725,0.281361,False,dy_4-0.8_dx_0-0.4_dy_01.0.png
-0.4,-0.4,1.0,0.179238,747.111808,0.059072,67.401701,1.71018,0.408159,False,dy_4-0.4_dx_0-0.4_dy_01.0.png
0,-0.4,1.0,3.811815,734.111271,1.905907,739.732219,2.305662,1.152831,True,dy_40_dx_0-0.4_dy_01.0.png
0.4,-0.4,1.0,0.179238,747.111808,0.059072,122.477317,0.721048,0.177995,False,dy_40.4_dx_0-0.4_dy_01.0.png
0.8,-0.4,1.0,0.067279,783.93805,0.019881,86.564813,0.310104,0.07651,False,dy_40.8_dx_0-0.4_dy_01.0.png
1.2,-0.4,1.0,0.040734,839.645156,0.011591,93.647363,0.180014,0.043189,False,dy_41.2_dx_0-0.4_dy_01.0.png
1.6,-0.4,1.0,0.031428,909.112367,0.008738,102.719446,0.137809,0.032176,False,dy_41.6_dx_0-0.4_dy_01.0.png
2,-0.4,1.0,0.02769,988.2957,0.007572,113.292692,0.121666,0.027734,False,dy_42_dx_0-0.4_dy_01.0.png
-2,-0.2,1.0,0.022766,973.486995,0.007667,21.314253,0.615065,0.187219,False,dy_4-2_dx_0-0.2_dy_01.0.png
-1.6,-0.2,1.0,0.025949,891.979139,0.00887,19.395654,0.698117,0.217212,False,dy_4-1.6_dx_0-0.2_dy_01.0.png
-1.2,-0.2,1.0,0.033946,819.681052,0.011832,22.822503,0.662367,0.210288,False,dy_4-1.2_dx_0-0.2_dy_01.0.png
-0.8,-0.2,1.0,0.057526,760.79573,0.020586,26.582528,0.863995,0.28139,False,dy_4-0.8_dx_0-0.2_dy_01.0.png
-0.4,-0.2,1.0,0.169461,721.130942,0.064075,49.892586,1.651017,0.491237,False,dy_4-0.4_dx_0-0.2_dy_01.0.png
0,-0.2,1.0,3.821563,706.921964,1.910782,735.482154,2.378915,1.189458,True,dy_40_dx_0-0.2_dy_01.0.png
0.4,-0.2,1.0,0.169461,721.130942,0.064075,116.923765,0.535589,0.178152,False,dy_40.4_dx_0-0.2_dy_01.0.png
0.8,-0.2,1.0,0.057526,760.79573,0.020586,86.354905,0.235636,0.076512,False,dy_40.8_dx_0-0.2_dy_01.0.png
1.2,-0.2,1.0,0.033946,819.681052,0.011832,93.466283,0.136901,0.04319,False,dy_41.2_dx_0-0.2_dy_01.0.png
1.6,-0.2,1.0,0.025949,891.979139,0.00887,102.564042,0.104863,0.032176,False,dy_41.6_dx_0-0.2_dy_01.0.png
2,-0.2,1.0,0.022766,973.486995,0.007667,113.158373,0.092608,0.027735,False,dy_42_dx_0-0.2_dy_01.0.png
-2,0,1.0,0.019862,960.393607,0.00771,21.195492,0.514246,0.187224,False,dy_4-2_dx_00_dy_01.0.png
-1.6,0,1.0,0.022713,876.589479,0.008931,19.256065,0.584892,0.217218,False,dy_4-1.6_dx_00_dy_01.0.png
-1.2,0,1.0,0.02988,801.327408,0.011944,22.65603,0.554813,0.210294,False,dy_4-1.2_dx_00_dy_01.0.png
-0.8,0,1.0,0.051289,738.827361,0.020925,26.383269,0.724576,0.2814,False,dy_4-0.8_dx_00_dy_01.0.png
-0.4,0,1.0,0.159088,695.589566,0.066998,44.842868,1.239243,0.491545,False,dy_4-0.4_dx_00_dy_01.0.png
0,0,1.0,3.893159,679.732658,1.946579,745.257283,2.501266,1.250633,True,dy_40_dx_00_dy_01.0.png
0.4,0,1.0,0.159088,695.589566,0.066998,116.692097,0.449303,0.178156,False,dy_40.4_dx_00_dy_01.0.png
0.8,0,1.0,0.051289,738.827361,0.020925,86.155645,0.197307,0.076513,False,dy_40.8_dx_00_dy_01.0.png
1.2,0,1.0,0.02988,801.327408,0.011944,93.29981,0.114325,0.04319,False,dy_41.2_dx_00_dy_01.0.png
1.6,0,1.0,0.022713,876.589479,0.008931,102.424453,0.087308,0.032176,False,dy_41.6_dx_00_dy_01.0.png
2,0,1.0,0.019862,960.393607,0.00771,113.039612,0.07689,0.027735,False,dy_42_dx_00_dy_01.0.png
-2,0.2,1.0,0.018059,949.245712,0.007733,21.094377,0.454411,0.187226,False,dy_4-2_dx_00.2_dy_01.0.png
-1.6,0.2,1.0,0.020725,863.274625,0.008963,19.135296,0.519014,0.217221,False,dy_4-1.6_dx_00.2_dy_01.0.png
-1.2,0.2,1.0,0.027402,785.037014,0.012002,22.508271,0.49399,0.210297,False,dy_4-1.2_dx_00.2_dy_01.0.png
-0.8,0.2,1.0,0.047441,718.536797,0.021104,26.199227,0.647951,0.281404,False,dy_4-0.8_dx_00.2_dy_01.0.png
-0.4,0.2,1.0,0.151393,670.764945,0.068718,44.617701,1.111545,0.491559,False,dy_4-0.4_dx_00.2_dy_01.0.png
0,0.2,1.0,4.0399,652.543352,2.01995,770.663859,2.481728,1.240864,False,dy_40_dx_00.2_dy_01.0.png
0.4,0.2,1.0,0.151393,670.764945,0.068718,116.466931,0.402923,0.178158,False,dy_40.4_dx_00.2_dy_01.0.png
0.8,0.2,1.0,0.047441,718.536797,0.021104,85.971604,0.176298,0.076513,False,dy_40.8_dx_00.2_dy_01.0.png
1.2,0.2,1.0,0.027402,785.037014,0.012002,93.152051,0.101621,0.04319,False,dy_41.2_dx_00.2_dy_01.0.png
1.6,0.2,1.0,0.020725,863.274625,0.008963,102.303684,0.077192,0.032176,False,dy_41.6_dx_00.2_dy_01.0.png
2,0.2,1.0,0.018059,949.245712,0.007733,112.938498,0.067658,0.027735,False,dy_42_dx_00.2_dy_01.0.png
-2,0.4,1.0,0.016904,940.272612,0.007746,21.012989,0.417391,0.187227,False,dy_4-2_dx_00.4_dy_01.0.png
-1.6,0.4,1.0,0.019472,852.391611,0.008981,19.036583,0.479186,0.217223,False,dy_4-1.6_dx_00.4_dy_01.0.png
-1.2,0.4,1.0,0.025874,771.363549,0.012035,22.384249,0.458453,0.210298,False,dy_4-1.2_dx_00.4_dy_01.0.png
