in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
-0.72,0.28,-0.8,0.0021,5397.384315,0.00105,58.00286,0.210733,0.105366,False,dy_4-0.72_dx_00.28_dy_0-0.8.png
-0.56,0.28,-0.8,0.002277,5471.428752,0.001139,65.815318,0.216972,0.108486,False,dy_4-0.56_dx_00.28_dy_0-0.8.png
-0.4,0.28,-0.8,0.00247,5559.033236,0.001235,68.195172,0.230237,0.115119,False,dy_4-0.4_dx_00.28_dy_0-0.8.png
-0.24,0.28,-0.8,0.002647,5659.791503,0.001323,70.733028,0.241516,0.120758,False,dy_4-0.24_dx_00.28_dy_0-0.8.png
-0.08,0.28,-0.8,0.002765,5773.417506,0.001383,82.509294,0.239206,0.119603,False,dy_4-0.08_dx_00.28_dy_0-0.8.png
0.08,0.28,-0.8,0.002792,5899.625849,0.001396,86.055262,0.238284,0.119142,False,dy_40.08_dx_00.28_dy_0-0.8.png
0.24,0.28,-0.8,0.002718,6038.056132,0.001359,112.479656,0.220003,0.110002,False,dy_40.24_dx_00.28_dy_0-0.8.png
0.4,0.28,-0.8,0.002567,6188.234836,0.001283,126.521146,0.185538,0.092769,False,dy_40.4_dx_00.28_dy_0-0.8.png
0.56,0.28,-0.8,0.002377,6349.568079,0.001189,142.336791,0.144475,0.072237,False,dy_40.56_dx_00.28_dy_0-0.8.png
0.72,0.28,-0.8,0.002184,6521.357187,0.001092,134.648816,0.121857,0.060929,False,dy_40.72_dx_00.28_dy_0-0.8.png
0.88,0.28,-0.8,0.002009,6702.828113,0.001004,139.318222,0.102364,0.051182,False,dy_40.88_dx_00.28_dy_0-0.8.png
1.04,0.28,-0.8,0.00186,6893.166244,0.00093,144.287034,0.08831,0.044155,False,dy_41.04_dx_00.28_dy_0-0.8.png
1.2,0.28,-0.8,0.00174,7091.549898,0.00087,149.527881,0.078194,0.039097,False,dy_41.2_dx_00.28_dy_0-0.8.png
1.36,0.28,-0.8,0.001645,7297.178329,0.000822,155.013928,0.070877,0.035438,False,dy_41.36_dx_00.28_dy_0-0.8.png
1.52,0.28,-0.8,0.001572,7509.292401,0.000786,160.719636,0.06556,0.03278,False,dy_41.52_dx_00.28_dy_0-0.8.png
1.68,0.28,-0.8,0.001517,7727.187907,0.000759,166.621248,0.061688,0.030844,False,dy_41.68_dx_00.28_dy_0-0.8.png
1.84,0.28,-0.8,0.001477,7950.222535,0.000739,172.697053,0.058881,0.02944,False,dy_41.84_dx_00.28_dy_0-0.8.png
2,0.28,-0.8,0.001449,8177.817927,0.000725,195.866619,0.04898,0.02449,False,dy_42_dx_00.28_dy_0-0.8.png
-2,0.36,-0.8,0.001544,5433.581917,0.000772,53.744962,0.191129,0.095564,False,dy_4-2_dx_00.36_dy_0-0.8.png
-1.84,0.36,-0.8,0.001858,5314.582405,0.000929,54.721936,0.276203,0.138101,False,dy_4-1.84_dx_00.36_dy_0-0.8.png
-1.68,0.36,-0.8,0.001928,5233.210281,0.000964,52.005267,0.259913,0.129957,False,dy_4-1.68_dx_00.36_dy_0-0.8.png
-1.52,0.36,-0.8,0.001814,5188.599141,0.000907,49.302274,0.214669,0.107334,False,dy_4-1.52_dx_00.36_dy_0-0.8.png
-1.36,0.36,-0.8,0.001741,5175.542517,0.00087,49.434262,0.193811,0.096906,False,dy_4-1.36_dx_00.36_dy_0-0.8.png
-1.2,0.36,-0.8,0.001741,5187.77354,0.00087,49.86783,0.189044,0.094522,False,dy_4-1.2_dx_00.36_dy_0-0.8.png
-1.04,0.36,-0.8,0.001802,5220.205787,0.000901,50.534982,0.193017,0.096508,False,dy_4-1.04_dx_00.36_dy_0-0.8.png
-0.88,0.36,-0.8,0.001912,5269.430553,0.000956,55.606617,0.195788,0.097894,False,dy_4-0.88_dx_00.36_dy_0-0.8.png
-0.72,0.36,-0.8,0.002065,5333.399449,0.001032,57.125508,0.208484,0.104242,False,dy_4-0.72_dx_00.36_dy_0-0.8.png
-0.56,0.36,-0.8,0.002252,5410.974494,0.001126,58.805159,0.223906,0.111953,False,dy_4-0.56_dx_00.36_dy_0-0.8.png
-0.4,0.36,-0.8,0.002455,5501.562837,0.001227,67.279407,0.231276,0.115638,False,dy_4-0.4_dx_00.36_dy_0-0.8.png
-0.24,0.36,-0.8,0.002642,5604.856137,0.001321,69.87394,0.243854,0.121927,False,dy_4-0.24_dx_00.36_dy_0-0.8.png
-0.08,0.36,-0.8,0.002772,5720.65104,0.001386,81.555308,0.24307,0.121535,False,dy_4-0.08_dx_00.36_dy_0-0.8.png
0.08,0.36,-0.8,0.002807,5848.729237,0.001404,85.153812,0.242874,0.121437,False,dy_40.08_dx_00.36_dy_0-0.8.png
0.24,0.36,-0.8,0.002738,5988.783901,0.001369,111.623845,0.224423,0.112211,False,dy_40.24_dx_00.36_dy_0-0.8.png
0.4,0.36,-0.8,0.002589,6140.384125,0.001295,125.705274,0.18896,0.09448,False,dy_40.4_dx_00.36_dy_0-0.8.png
0.56,0.36,-0.8,0.002399,6302.969981,0.0012,141.556112,0.146679,0.07334,False,dy_40.56_dx_00.36_dy_0-0.8.png
0.72,0.36,-0.8,0.002205,6475.869982,0.001102,134.000963,0.123292,0.061646,False,dy_40.72_dx_00.36_dy_0-0.8.png
0.88,0.36,-0.8,0.002027,6658.331996,0.001014,138.692528,0.103413,0.051706,False,dy_40.88_dx_00.36_dy_0-0.8.png
1.04,0.36,-0.8,0.001877,6849.559199,0.000938,143.681218,0.08911,0.044555,False,dy_41.04_dx_00.36_dy_0-0.8.png
1.2,0.36,-0.8,0.001755,7048.744459,0.000877,148.939986,0.078832,0.039416,False,dy_41.2_dx_00.36_dy_0-0.8.png
1.36,0.36,-0.8,0.001658,7255.099015,0.000829,154.442268,0.071409,0.035704,False,dy_41.36_dx_00.36_dy_0-0.8.png
1.52,0.36,-0.8,0.001584,7467.873681,0.000792,160.162745,0.066018,0.033009,False,dy_41.52_dx_00.36_dy_0-0.8.png
1.68,0.36,-0.8,0.001529,7686.372562,0.000764,166.077846,0.062096,0.031048,False,dy_41.68_dx_00.36_dy_0-0.8.png
1.84,0.36,-0.8,0.001488,7909.960337,0.000744,188.441706,0.051073,0.025537,False,dy_41.84_dx_00.36_dy_0-0.8.png
2,0.36,-0.8,0.00146,8138.064566,0.00073,195.34696,0.049237,0.024618,False,dy_42_dx_00.36_dy_0-0.8.png
-2,0.44,-0.8,0.00144,5342.864037,0.00072,50.257141,0.178616,0.089308,False,dy_4-2_dx_00.44_dy_0-0.8.png
-1.84,0.44,-0.8,0.001736,5220.514639,0.000868,57.593051,0.263045,0.131523,False,dy_4-1.84_dx_00.44_dy_0-0.8.png
-1.68,0.44,-0.8,0.001806,5140.316792,0.000903,50.615973,0.24652,0.12326,False,dy_4-1.68_dx_00.44_dy_0-0.8.png
-1.52,0.44,-0.8,0.001705,5100.777348,0.000852,48.273307,0.20002,0.10001,False,dy_4-1.52_dx_00.44_dy_0-0.8.png
-1.36,0.44,-0.8,0.001657,5094.51055,0.000828,48.492506,0.183616,0.091808,False,dy_4-1.36_dx_00.44_dy_0-0.8.png
-1.2,0.44,-0.8,0.001679,5113.490175,0.000839,49.012757,0.18214,0.09107,False,dy_4-1.2_dx_00.44_dy_0-0.8.png
-1.04,0.44,-0.8,0.001756,5151.862959,0.000878,49.756212,0.188327,0.094163,False,dy_4-1.04_dx_00.44_dy_0-0.8.png
-0.88,0.44,-0.8,0.001879,5206.070501,0.000939,50.674387,0.199784,0.099892,False,dy_4-0.88_dx_00.44_dy_0-0.8.png
-0.72,0.44,-0.8,0.002042,5274.156211,0.001021,56.31747,0.207536,0.103768,False,dy_4-0.72_dx_00.44_dy_0-0.8.png
-0.56,0.44,-0.8,0.00224,5355.132388,0.00112,58.05587,0.224284,0.112142,False,dy_4-0.56_dx_00.44_dy_0-0.8.png
-0.4,0.44,-0.8,0.002453,5448.548936,0.001227,66.442885,0.233538,0.116769,False,dy_4-0.4_dx_00.44_dy_0-0.8.png
-0.24,0.44,-0.8,0.002652,5554.215524,0.001326,69.090478,0.247407,0.123704,False,dy_4-0.24_dx_00.44_dy_0-0.8.png
-0.08,0.44,-0.8,0.002792,5672.021632,0.001396,80.688356,0.248053,0.124027,False,dy_4-0.08_dx_00.44_dy_0-0.8.png
0.08,0.44,-0.8,0.002834,5801.820768,0.001417,90.753872,0.24805,0.124025,False,dy_40.08_dx_00.44_dy_0-0.8.png
0.24,0.44,-0.8,0.00277,5943.361539,0.001385,110.846999,0.229641,0.114821,False,dy_40.24_dx_00.44_dy_0-0.8.png
0.4,0.44,-0.8,0.00262,6096.256018,0.00131,124.964791,0.192882,0.096441,False,dy_40.4_dx_00.44_dy_0-0.8.png
0.56,0.44,-0.8,0.002428,6259.977856,0.001214,129.020558,0.152669,0.076334,False,dy_40.56_dx_00.44_dy_0-0.8.png
0.72,0.44,-0.8,0.00223,6433.882037,0.001115,133.410952,0.124882,0.062441,False,dy_40.72_dx_00.44_dy_0-0.8.png
0.88,0.44,-0.8,0.00205,6617.237499,0.001025,138.122492,0.104556,0.052278,False,dy_40.88_dx_00.44_dy_0-0.8.png
1.04,0.44,-0.8,0.001896,6809.264349,0.000948,143.12906,0.089973,0.044986,False,dy_41.04_dx_00.44_dy_0-0.8.png
1.2,0.44,-0.8,0.001772,7009.169182,0.000886,148.403916,0.079514,0.039757,False,dy_41.2_dx_00.44_dy_0-0.8.png
1.36,0.44,-0.8,0.001674,7216.174469,0.000837,153.920746,0.071971,0.035986,False,dy_41.36_dx_00.44_dy_0-0.8.png
1.52,0.44,-0.8,0.001598,7429.540285,0.000799,159.65444,0.0665,0.03325,False,dy_41.52_dx_00.44_dy_0-0.8.png
1.68,0.44,-0.8,0.001541,7648.578436,0.000771,165.581598,0.062522,0.031261,False,dy_41.68_dx_00.44_dy_0-0.8.png
1.84,0.44,-0.8,0.0015,7872.660049,0.00075,187.956498,0.051361,0.02568,False,dy_41.84_dx_00.44_dy_0-0.8.png
2,0.44,-0.8,0.001471,8101.218123,0.000736,194.871899,0.049503,0.024751,False,dy_42_dx_00.44_dy_0-0.8.png
-2,0.52,-0.8,0.00135,5254.635771,0.000675,49.200343,0.163422,0.081711,False,dy_4-2_dx_00.52_dy_0-0.8.png
-1.84,0.52,-0.8,0.00161,5127.935897,0.000805,60.260483,0.238653,0.119327,False,dy_4-1.84_dx_00.52_dy_0-0.8.png
-1.68,0.52,-0.8,0.001682,5049.286823,0.000841,49.247064,0.229481,0.114741,False,dy_4-1.68_dx_00.52_dy_0-0.8.png
-1.52,0.52,-0.8,0.001605,5016.152919,0.000803,47.279978,0.186003,0.093002,False,dy_4-1.52_dx_00.52_dy_0-0.8.png
-1.36,0.52,-0.8,0.001587,5017.851182,0.000793,45.513389,0.180597,0.090299,False,dy_4-1.36_dx_00.52_dy_0-0.8.png
-1.2,0.52,-0.8,0.001631,5044.197798,0.000815,45.752361,0.182903,0.091452,False,dy_4-1.2_dx_00.52_dy_0-0.8.png
-1.04,0.52,-0.8,0.001724,5088.697333,0.000862,49.038509,0.185151,0.092575,False,dy_4-1.04_dx_00.52_dy_0-0.8.png
-0.88,0.52,-0.8,0.001858,5147.835039,0.000929,50.020009,0.198147,0.099074,False,dy_4-0.88_dx_00.52_dy_0-0.8.png
-0.72,0.52,-0.8,0.002033,5219.874797,0.001016,55.583337,0.207882,0.103941,False,dy_4-0.72_dx_00.52_dy_0-0.8.png
-0.56,0.52,-0.8,0.002241,5304.048329,0.00112,57.376966,0.225951,0.112976,False,dy_4-0.56_dx_00.52_dy_0-0.8.png
-0.4,0.52,-0.8,0.002465,5400.082145,0.001233,65.688905,0.23703,0.118515,False,dy_4-0.4_dx_00.52_dy_0-0.8.png
-0.24,0.52,-0.8,0.002675,5507.91934,0.001338,68.385028,0.252194,0.126097,False,dy_4-0.24_dx_00.52_dy_0-0.8.png
-0.08,0.52,-0.8,0.002825,5627.548475,0.001412,71.203553,0.261855,0.130927,False,dy_4-0.08_dx_00.52_dy_0-0.8.png
0.08,0.52,-0.8,0.002874,5758.896709,0.001437,90.019843,0.254705,0.127352,False,dy_40.08_dx_00.52_dy_0-0.8.png
0.24,0.52,-0.8,0.002811,5901.767864,0.001406,110.150349,0.235675,0.117838,False,dy_40.24_dx_00.52_dy_0-0.8.png
0.4,0.52,-0.8,0.00266,6055.815883,0.00133,124.300551,0.197303,0.098651,False,dy_40.4_dx_00.52_dy_0-0.8.png
0.56,0.52,-0.8,0.002463,6220.546574,0.001232,128.468589,0.15522,0.07761,False,dy_40.56_dx_00.52_dy_0-0.8.png
0.72,0.52,-0.8,0.00226,6395.339935,0.00113,132.878863,0.12662,0.06331,False,dy_40.72_dx_00.52_dy_0-0.8.png
0.88,0.52,-0.8,0.002075,6579.484591,0.001038,137.608047,0.105789,0.052894,False,dy_40.88_dx_00.52_dy_0-0.8.png
1.04,0.52,-0.8,0.001918,6772.216325,0.000959,142.630374,0.090891,0.045446,False,dy_41.04_dx_00.52_dy_0-0.8.png
1.2,0.52,-0.8,0.001791,6972.754351,0.000895,147.919387,0.080234,0.040117,False,dy_41.2_dx_00.52_dy_0-0.8.png
1.36,0.52,-0.8,0.001691,7180.331399,0.000845,153.449,0.072561,0.03628,False,dy_41.36_dx_00.52_dy_0-0.8.png
1.52,0.52,-0.8,0.001613,7394.215959,0.000807,159.194291,0.067003,0.033501,False,dy_41.52_dx_00.52_dy_0-0.8.png
1.68,0.52,-0.8,0.001555,7613.726802,0.000778,165.132018,0.062965,0.031482,False,dy_41.68_dx_00.52_dy_0-0.8.png
1.84,0.52,-0.8,0.001513,7838.240863,0.000757,187.516587,0.051657,0.025829,False,dy_41.84_dx_00.52_dy_0-0.8.png
2,0.52,-0.8,0.001483,8067.196023,0.000742,194.440866,0.049776,0.024888,False,dy_42_dx_00.52_dy_0-0.8.png
-2,0.6,-0.8,0.001284,5169.332568,0.000642,46.88737,0.151934,0.075967,False,dy_4-2_dx_00.6_dy_0-0.8.png
-1.84,0.6,-0.8,0.001492,5036.784993,0.000746,62.194118,0.200765,0.100382,False,dy_4-1.84_dx_00.6_dy_0-0.8.png
-1.68,0.6,-0.8,0.001565,4960.267173,0.000783,47.901825,0.209099,0.10455,False,dy_4-1.68_dx_00.6_dy_0-0.8.png
-1.52,0.6,-0.8,0.001521,4935.396167,0.000761,44.765498,0.178408,0.089204,False,dy_4-1.52_dx_00.6_dy_0-0.8.png
-1.36,0.6,-0.8,0.001534,4946.377421,0.000767,44.865101,0.173057,0.086528,False,dy_4-1.36_dx_00.6_dy_0-0.8.png
-1.2,0.6,-0.8,0.001598,4980.579554,0.000799,45.175325,0.178496,0.089248,False,dy_4-1.2_dx_00.6_dy_0-0.8.png
-1.04,0.6,-0.8,0.001705,5031.207621,0.000853,48.388624,0.183505,0.091753,False,dy_4-1.04_dx_00.6_dy_0-0.8.png
-0.88,0.6,-0.8,0.001852,5095.066865,0.000926,49.43077,0.197923,0.098961,False,dy_4-0.88_dx_00.6_dy_0-0.8.png
-0.72,0.6,-0.8,0.002036,5170.782544,0.001018,54.927783,0.209507,0.104753,False,dy_4-0.72_dx_00.6_dy_0-0.8.png
-0.56,0.6,-0.8,0.002255,5257.867641,0.001127,56.771705,0.228897,0.114448,False,dy_4-0.56_dx_00.6_dy_0-0.8.png
-0.4,0.6,-0.8,0.002491,5356.249756,0.001246,65.020631,0.241755,0.120878,False,dy_4-0.4_dx_00.6_dy_0-0.8.png
-0.24,0.6,-0.8,0.002712,5466.013426,0.001356,67.759825,0.258233,0.129116,False,dy_4-0.24_dx_00.6_dy_0-0.8.png
-0.08,0.6,-0.8,0.002872,5587.247368,0.001436,70.614229,0.268909,0.134455,False,dy_4-0.08_dx_00.6_dy_0-0.8.png
0.08,0.6,-0.8,0.002927,5719.950725,0.001463,89.37194,0.262445,0.131223,False,dy_40.08_dx_00.6_dy_0-0.8.png
0.24,0.6,-0.8,0.002864,5863.979957,0.001432,109.534983,0.24254,0.12127,False,dy_40.24_dx_00.6_dy_0-0.8.png
0.4,0.6,-0.8,0.002708,6019.028182,0.001354,134.793389,0.191553,0.095777,False,dy_40.4_dx_00.6_dy_0-0.8.png
0.56,0.6,-0.8,0.002505,6184.630857,0.001253,127.97731,0.15802,0.07901,False,dy_40.56_dx_00.6_dy_0-0.8.png
0.72,0.6,-0.8,0.002296,6360.190768,0.001148,132.404723,0.128496,0.064248,False,dy_40.72_dx_00.6_dy_0-0.8.png
0.88,0.6,-0.8,0.002105,6545.014312,0.001053,137.149084,0.107102,0.053551,False,dy_40.88_dx_00.6_dy_0-0.8.png
1.04,0.6,-0.8,0.001943,6738.351316,0.000972,142.184944,0.091861,0.04593,False,dy_41.04_dx_00.6_dy_0-0.8.png
1.2,0.6,-0.8,0.001813,6939.432223,0.000906,147.486094,0.080987,0.040494,False,dy_41.2_dx_00.6_dy_0-0.8.png
1.36,0.6,-0.8,0.00171,7147.498843,0.000855,153.026653,0.073175,0.036587,False,dy_41.36_dx_00.6_dy_0-0.8.png
1.52,0.6,-0.8,0.00163,7361.827083,0.000815,158.781864,0.067522,0.033761,False,dy_41.52_dx_00.6_dy_0-0.8.png
1.68,0.6,-0.8,0.001571,7581.741826,0.000785,164.728621,0.06342,0.03171,False,dy_41.68_dx_00.6_dy_0-0.8.png
1.84,0.6,-0.8,0.001527,7806.625089,0.000764,171.303389,0.052563,0.026282,False,dy_41.84_dx_00.6_dy_0-0.8.png
2,0.6,-0.8,0.001497,8035.91901,0.000748,194.053296,0.050055,0.025028,False,dy_42_dx_00.6_dy_0-0.8.png
-2,0.68,-0.8,0.001244,5087.782388,0.000622,46.147686,0.142173,0.071087,False,dy_4-2_dx_00.68_dy_0-0.8.png
-1.84,0.68,-0.8,0.001394,4947.035228,0.000697,58.108787,0.175489,0.087744,False,dy_4-1.84_dx_00.68_dy_0-0.8.png
-1.68,0.68,-0.8,0.001467,4873.620901,0.000734,46.587232,0.187227,0.093614,False,dy_4-1.68_dx_00.68_dy_0-0.8.png
-1.52,0.68,-0.8,0.001459,4859.621979,0.000729,44.078204,0.167565,0.083782,False,dy_4-1.52_dx_00.68_dy_0-0.8.png
-1.36,0.68,-0.8,0.001499,4881.200659,0.000749,44.273929,0.167845,0.083922,False,dy_4-1.36_dx_00.68_dy_0-0.8.png
-1.2,0.68,-0.8,0.001581,4923.45225,0.000791,44.657163,0.17598,0.08799,False,dy_4-1.2_dx_00.68_dy_0-0.8.png
-1.04,0.68,-0.8,0.001701,4979.938727,0.00085,45.169512,0.18899,0.094495,False,dy_4-1.04_dx_00.68_dy_0-0.8.png
-0.88,0.68,-0.8,0.001857,5048.117717,0.000929,48.91151,0.199077,0.099538,False,dy_4-0.88_dx_00.68_dy_0-0.8.png
-0.72,0.68,-0.8,0.002053,5127.102117,0.001026,50.116462,0.218598,0.109299,False,dy_4-0.72_dx_00.68_dy_0-0.8.png
-0.56,0.68,-0.8,0.002282,5216.727057,0.001141,56.243152,0.233104,0.116552,False,dy_4-0.56_dx_00.68_dy_0-0.8.png
-0.4,0.68,-0.8,0.00253,5317.130373,0.001265,58.237536,0.254842,0.127421,False,dy_4-0.4_dx_00.68_dy_0-0.8.png
-0.24,0.68,-0.8,0.002764,5428.536192,0.001382,67.21687,0.265542,0.132771,False,dy_4-0.24_dx_00.68_dy_0-0.8.png
-0.08,0.68,-0.8,0.002933,5551.128279,0.001466,70.101639,0.277221,0.13861,False,dy_4-0.08_dx_00.68_dy_0-0.8.png
0.08,0.68,-0.8,0.002992,5684.972204,0.001496,88.811502,0.271304,0.135652,False,dy_40.08_dx_00.68_dy_0-0.8.png
0.24,0.68,-0.8,0.002927,5829.972009,0.001464,109.001814,0.250252,0.125126,False,dy_40.24_dx_00.68_dy_0-0.8.png
0.4,0.68,-0.8,0.002765,5985.855671,0.001382,123.443516,0.200941,0.10047,False,dy_40.4_dx_00.68_dy_0-0.8.png
0.56,0.68,-0.8,0.002554,6152.184705,0.001277,127.546837,0.161055,0.080527,False,dy_40.56_dx_00.68_dy_0-0.8.png
0.72,0.68,-0.8,0.002336,6328.381733,0.001168,131.988494,0.1305,0.06525,False,dy_40.72_dx_00.68_dy_0-0.8.png
0.88,0.68,-0.8,0.002138,6513.768501,0.001069,136.745448,0.108489,0.054244,False,dy_40.88_dx_00.68_dy_0-0.8.png
1.04,0.68,-0.8,0.001971,6707.606882,0.000986,141.792517,0.092875,0.046438,False,dy_41.04_dx_00.68_dy_0-0.8.png
1.2,0.68,-0.8,0.001836,6909.136907,0.000918,147.103708,0.08177,0.040885,False,dy_41.2_dx_00.68_dy_0-0.8.png
1.36,0.68,-0.8,0.00173,7117.608096,0.000865,152.653312,0.073808,0.036904,False,dy_41.36_dx_00.68_dy_0-0.8.png
1.52,0.68,-0.8,0.001649,7332.302634,0.000824,158.416713,0.068057,0.034028,False,dy_41.52_dx_00.68_dy_0-0.8.png
1.68,0.68,-0.8,0.001587,7552.550561,0.000794,164.918054,0.055585,0.027793,False,dy_41.68_dx_00.68_dy_0-0.8.png
1.84,0.68,-0.8,0.001543,7777.738168,0.000771,170.9865,0.052836,0.026418,False,dy_41.84_dx_00.68_dy_0-0.8.png
2,0.68,-0.8,0.001511,8007.311165,0.000756,177.235998,0.050875,0.025437,False,dy_42_dx_00.68_dy_0-0.8.png
-2,0.76,-0.8,0.001233,5011.580648,0.000616,45.456514,0.137655,0.068828,False,dy_4-2_dx_00.76_dy_0-0.8.png
-1.84,0.76,-0.8,0.001328,4858.742275,0.000664,50.094889,0.166195,0.083098,False,dy_4-1.84_dx_00.76_dy_0-0.8.png
-1.68,0.76,-0.8,0.001397,4790.211672,0.000698,44.309098,0.170197,0.085099,False,dy_4-1.68_dx_00.76_dy_0-0.8.png
-1.52,0.76,-0.8,0.00142,4790.663814,0.00071,43.452733,0.160188,0.080094,False,dy_4-1.52_dx_00.76_dy_0-0.8.png
-1.36,0.76,-0.8,0.001483,4823.767188,0.000741,43.75299,0.165058,0.082529,False,dy_4-1.36_dx_00.76_dy_0-0.8.png
-1.2,0.76,-0.8,0.001579,4873.733773,0.00079,44.206202,0.175323,0.087661,False,dy_4-1.2_dx_00.76_dy_0-0.8.png
-1.04,0.76,-0.8,0.001709,4935.448628,0.000855,44.765974,0.189718,0.094859,False,dy_4-1.04_dx_00.76_dy_0-0.8.png
-0.88,0.76,-0.8,0.001876,5007.325589,0.000938,48.466877,0.201557,0.100778,False,dy_4-0.88_dx_00.76_dy_0-0.8.png
-0.72,0.76,-0.8,0.002081,5089.037088,0.001041,49.706857,0.222289,0.111145,False,dy_4-0.72_dx_00.76_dy_0-0.8.png
-0.56,0.76,-0.8,0.002322,5180.745679,0.001161,55.794032,0.238552,0.119276,False,dy_4-0.56_dx_00.76_dy_0-0.8.png
-0.4,0.76,-0.8,0.002583,5282.788172,0.001292,57.81673,0.261768,0.130884,False,dy_4-0.4_dx_00.76_dy_0-0.8.png
-0.24,0.76,-0.8,0.002829,5395.514887,0.001414,66.757849,0.274141,0.13707,False,dy_4-0.24_dx_00.76_dy_0-0.8.png
-0.08,0.76,-0.8,0.003008,5519.192861,0.001504,69.666896,0.286822,0.143411,False,dy_4-0.08_dx_00.76_dy_0-0.8.png
0.08,0.76,-0.8,0.00307,5653.944567,0.001535,88.339603,0.281315,0.140657,False,dy_40.08_dx_00.76_dy_0-0.8.png
0.24,0.76,-0.8,0.003002,5799.714139,0.001501,108.551543,0.258823,0.129412,False,dy_40.24_dx_00.76_dy_0-0.8.png
0.4,0.76,-0.8,0.00283,5956.258554,0.001415,123.061051,0.206046,0.103023,False,dy_40.4_dx_00.76_dy_0-0.8.png
0.56,0.76,-0.8,0.002608,6123.160792,0.001304,127.177188,0.164312,0.082156,False,dy_40.56_dx_00.76_dy_0-0.8.png
0.72,0.76,-0.8,0.002381,6299.859689,0.00119,131.630065,0.13262,0.06631,False,dy_40.72_dx_00.76_dy_0-0.8.png
0.88,0.76,-0.8,0.002175,6485.689456,0.001087,136.396923,0.109941,0.05497,False,dy_40.88_dx_00.76_dy_0-0.8.png
1.04,0.76,-0.8,0.002002,6679.921702,0.001001,141.452798,0.093928,0.046964,False,dy_41.04_dx_00.76_dy_0-0.8.png
1.2,0.76,-0.8,0.001862,6881.804165,0.000931,146.771869,0.082578,0.041289,False,dy_41.2_dx_00.76_dy_0-0.8.png
1.36,0.76,-0.8,0.001752,7090.592552,0.000876,152.328564,0.074458,0.037229,False,dy_41.36_dx_00.76_dy_0-0.8.png
1.52,0.76,-0.8,0.001668,7305.574063,0.000834,158.098381,0.068603,0.034301,False,dy_41.52_dx_00.76_dy_0-0.8.png
1.68,0.76,-0.8,0.001605,7526.082845,0.000803,164.633268,0.055899,0.027949,False,dy_41.68_dx_00.76_dy_0-0.8.png
1.84,0.76,-0.8,0.001559,7751.508592,0.000779,170.705827,0.053115,0.026557,False,dy_41.84_dx_00.76_dy_0-0.8.png
2,0.76,-0.8,0.001526,7981.299848,0.000763,176.959095,0.051129,0.025564,False,dy_42_dx_00.76_dy_0-0.8.png
-2,0.84,-0.8,0.001244,4943.845317,0.000622,44.842134,0.137603,0.068802,False,dy_4-2_dx_00.84_dy_0-0.8.png
-1.84,0.84,-0.8,0.001295,4772.22826,0.000648,45.951619,0.150308,0.075154,False,dy_4-1.84_dx_00.84_dy_0-0.8.png
-1.68,0.84,-0.8,0.001357,4712.243696,0.000678,42.741439,0.157414,0.078707,False,dy_4-1.68_dx_00.84_dy_0-0.8.png
-1.52,0.84,-0.8,0.001405,4731.41966,0.000702,42.915371,0.15657,0.078285,False,dy_4-1.52_dx_00.84_dy_0-0.8.png
-1.36,0.84,-0.8,0.001484,4775.807362,0.000742,43.317981,0.164612,0.082306,False,dy_4-1.36_dx_00.84_dy_0-0.8.png
-1.2,0.84,-0.8,0.001592,4832.365466,0.000796,43.830979,0.176421,0.08821,False,dy_4-1.2_dx_00.84_dy_0-0.8.png
-1.04,0.84,-0.8,0.001731,4898.258934,0.000865,44.428652,0.191934,0.095967,False,dy_4-1.04_dx_00.84_dy_0-0.8.png
-0.88,0.84,-0.8,0.001906,4972.986606,0.000953,48.100963,0.205293,0.102647,False,dy_4-0.88_dx_00.84_dy_0-0.8.png
-0.72,0.84,-0.8,0.002122,5056.755939,0.001061,49.367374,0.227228,0.113614,False,dy_4-0.72_dx_00.84_dy_0-0.8.png
-0.56,0.84,-0.8,0.002375,5150.0156,0.001187,55.426557,0.245215,0.122607,False,dy_4-0.56_dx_00.84_dy_0-0.8.png
-0.4,0.84,-0.8,0.002649,5253.267191,0.001325,57.470141,0.269993,0.134997,False,dy_4-0.4_dx_00.84_dy_0-0.8.png
-0.24,0.84,-0.8,0.002908,5366.961987,0.001454,66.384052,0.284049,0.142024,False,dy_4-0.24_dx_00.84_dy_0-0.8.png
-0.08,0.84,-0.8,0.003097,5491.432081,0.001548,69.310808,0.297745,0.148873,False,dy_4-0.08_dx_00.84_dy_0-0.8.png
0.08,0.84,-0.8,0.003162,5626.843659,0.001581,87.957012,0.292512,0.146256,False,dy_40.08_dx_00.84_dy_0-0.8.png
0.24,0.84,-0.8,0.003087,5773.171266,0.001544,108.184631,0.268267,0.134133,False,dy_40.24_dx_00.84_dy_0-0.8.png
0.4,0.84,-0.8,0.002905,5930.193668,0.001452,122.74288,0.21157,0.105785,False,dy_40.4_dx_00.84_dy_0-0.8.png
0.56,0.84,-0.8,0.00267,6097.509857,0.001335,126.868271,0.167776,0.083888,False,dy_40.56_dx_00.84_dy_0-0.8.png
0.72,0.84,-0.8,0.00243,6274.570689,0.001215,131.32924,0.134846,0.067423,False,dy_40.72_dx_00.84_dy_0-0.8.png
